image,class,confidence,severity,area_%
Hefei5215.jpg,abscission,0.8093,MEDIUM,12.39
Hefei523.jpg,corrosion,0.9056,HIGH,17.34
Hefei523.jpg,corrosion,0.7185,LOW,1.25
Hefei523.jpg,corrosion,0.6472,LOW,0.91
Hefei523.jpg,corrosion,0.5586,LOW,1.39
Hefei523.jpg,corrosion,0.4713,LOW,0.34
Hefei5244.jpg,abscission,0.812,LOW,3.56
Hefei5244.jpg,crack,0.743,LOW,2.62
Hefei525.jpg,corrosion,0.9062,HIGH,17.46
Hefei525.jpg,corrosion,0.7208,LOW,1.28
Hefei525.jpg,corrosion,0.6715,LOW,0.94
Hefei525.jpg,corrosion,0.5633,LOW,1.37
Hefei525.jpg,corrosion,0.4684,LOW,0.34
Hefei5251.jpg,abscission,0.8097,LOW,3.36
Hefei5251.jpg,crack,0.6584,LOW,0.59
Hefei5273.jpg,corrosion,0.8367,MEDIUM,9.38
Hefei5273.jpg,crack,0.7346,LOW,4.57
Hefei5276.jpg,corrosion,0.7982,MEDIUM,8.97
Hefei5276.jpg,crack,0.7089,LOW,4.76
Hefei5290.jpg,corrosion,0.8284,MEDIUM,8.27
Hefei5290.jpg,crack,0.7115,LOW,4.28
Hefei5296.jpg,corrosion,0.8209,MEDIUM,7.89
Hefei5296.jpg,crack,0.7116,LOW,4.31
Hefei5308.jpg,corrosion,0.8164,MEDIUM,7.82
Hefei5308.jpg,crack,0.7145,LOW,4.06
Hefei5319.jpg,corrosion,0.8184,MEDIUM,7.36
Hefei5319.jpg,crack,0.6979,LOW,3.76
Hefei5337.jpg,corrosion,0.8052,LOW,0.86
Hefei5337.jpg,corrosion,0.6983,LOW,0.39
Hefei5337.jpg,crack,0.6933,LOW,2.16
Hefei534.jpg,corrosion,0.9161,HIGH,17.03
Hefei534.jpg,corrosion,0.7049,LOW,1.16
Hefei534.jpg,corrosion,0.6751,LOW,0.93
Hefei534.jpg,corrosion,0.5677,LOW,1.39
Hefei534.jpg,corrosion,0.4655,LOW,0.3
Hefei5359.jpg,corrosion,0.6993,LOW,0.37
Hefei5359.jpg,crack,0.6585,LOW,2.05
Hefei5366.jpg,corrosion,0.711,LOW,0.41
Hefei5366.jpg,crack,0.6735,LOW,2.22
Hefei5367.jpg,corrosion,0.7284,LOW,0.43
Hefei5367.jpg,crack,0.6818,LOW,2.26
Hefei5374.jpg,corrosion,0.7049,LOW,0.49
Hefei5374.jpg,crack,0.6877,LOW,1.97
Hefei5377.jpg,corrosion,0.7138,LOW,0.46
Hefei5377.jpg,crack,0.6808,LOW,1.89
Hefei5394.jpg,corrosion,0.7214,LOW,0.32
Hefei5394.jpg,crack,0.6506,LOW,1.85
Hefei5405.jpg,crack,0.611,MEDIUM,5.71
Hefei5405.jpg,crack,0.422,HIGH,0.06
Hefei5405.jpg,crack,0.2991,HIGH,0.06
Hefei5439.jpg,crack,0.6333,MEDIUM,9.83
Hefei5439.jpg,crack,0.5576,MEDIUM,7.61
Hefei5439.jpg,crack,0.3151,HIGH,8.52
Hefei5439.jpg,crack,0.2833,HIGH,5.19
Hefei5456.jpg,crack,0.6445,LOW,4.25
Hefei5456.jpg,crack,0.5157,LOW,0.38
Hefei5456.jpg,crack,0.2612,HIGH,0.25
Hefei5462.jpg,crack,0.6202,MEDIUM,5.29
Hefei5462.jpg,crack,0.4641,LOW,0.41
Hefei5463.jpg,crack,0.6528,MEDIUM,5.96
Hefei5463.jpg,crack,0.4611,LOW,0.38
Hefei5463.jpg,crack,0.2539,HIGH,0.24
Hefei5464.jpg,crack,0.6739,MEDIUM,6.33
Hefei5464.jpg,crack,0.3689,HIGH,0.44
Hefei5470.jpg,crack,0.6896,MEDIUM,6.91
Hefei5470.jpg,crack,0.4642,LOW,0.43
Hefei5471.jpg,crack,0.6812,MEDIUM,7.05
Hefei5476.jpg,crack,0.6902,MEDIUM,6.31
Hefei5476.jpg,crack,0.2765,HIGH,0.35
Hefei5476.jpg,crack,0.2577,HIGH,1.14
Hefei5482.jpg,crack,0.6657,MEDIUM,6.69
Hefei5482.jpg,crack,0.4553,LOW,0.31
Hefei5488.jpg,crack,0.7506,LOW,1.23
Hefei5488.jpg,crack,0.7274,LOW,1.92
Hefei5488.jpg,crack,0.6887,MEDIUM,5.27
Hefei5507.jpg,crack,0.6567,LOW,4.85
Hefei5510.jpg,crack,0.6714,LOW,4.72
Hefei5514.jpg,crack,0.6324,LOW,4.88
Hefei5525.jpg,crack,0.8034,MEDIUM,9.6
Hefei5526.jpg,crack,0.7928,MEDIUM,9.28
Hefei5535.jpg,crack,0.7924,MEDIUM,12.74
Hefei555.jpg,corrosion,0.9118,HIGH,16.96
Hefei555.jpg,corrosion,0.6943,LOW,1.12
Hefei555.jpg,corrosion,0.6383,LOW,0.95
Hefei555.jpg,corrosion,0.585,LOW,1.28
Hefei555.jpg,corrosion,0.4722,LOW,0.29
Hefei5563.jpg,crack,0.7744,MEDIUM,8.71
Hefei5579.jpg,crack,0.5675,LOW,0.79
Hefei5580.jpg,crack,0.5874,LOW,0.72
Hefei5580.jpg,crack,0.2562,HIGH,0.86
Hefei5587.jpg,crack,0.5414,LOW,4.14
Hefei5589.jpg,crack,0.5197,LOW,4.8
Hefei5589.jpg,crack,0.3323,HIGH,7.78
Hefei5594.jpg,crack,0.6357,MEDIUM,6.24
Hefei5594.jpg,crack,0.611,MEDIUM,9.47
Hefei5605.jpg,crack,0.6974,MEDIUM,6.53
Hefei5629.jpg,crack,0.6425,LOW,3.64
Hefei5631.jpg,crack,0.6135,LOW,3.15
Hefei5649.jpg,crack,0.4587,LOW,3.08
Hefei5651.jpg,crack,0.4617,LOW,2.51
Hefei5652.jpg,crack,0.3949,HIGH,2.2
Hefei5663.jpg,crack,0.7218,MEDIUM,7.54
Hefei5663.jpg,crack,0.6444,LOW,1.48
Hefei5663.jpg,crack,0.4555,LOW,1.97
Hefei5663.jpg,crack,0.3287,HIGH,2.13
Hefei5668.jpg,crack,0.7143,MEDIUM,9.92
Hefei5668.jpg,crack,0.5247,LOW,1.72
Hefei5668.jpg,crack,0.4637,LOW,1.52
Hefei5671.jpg,crack,0.7154,MEDIUM,10.81
Hefei5671.jpg,crack,0.3509,HIGH,1.53
Hefei5671.jpg,crack,0.3224,HIGH,7.86
Hefei5677.jpg,crack,0.6995,MEDIUM,7.05
Hefei5681.jpg,crack,0.6645,LOW,4.12
Hefei5681.jpg,crack,0.4819,LOW,0.31
Hefei5701.jpg,crack,0.6682,MEDIUM,6.01
Hefei5701.jpg,crack,0.5628,LOW,1.99
Hefei5701.jpg,crack,0.4249,HIGH,1.32
Hefei5704.jpg,crack,0.6738,MEDIUM,5.98
Hefei5704.jpg,crack,0.6092,LOW,1.77
Hefei5704.jpg,crack,0.5877,LOW,0.99
Hefei5704.jpg,crack,0.2626,HIGH,1.56
Hefei5710.jpg,crack,0.7717,LOW,4.79
Hefei5710.jpg,crack,0.6732,LOW,1.87
Hefei5710.jpg,crack,0.6184,LOW,1.6
Hefei5730.jpg,crack,0.5729,LOW,2.65
Hefei5740.jpg,crack,0.619,LOW,1.1
Hefei5740.jpg,crack,0.4771,LOW,0.22
Hefei5740.jpg,abscission,0.2262,HIGH,0.59
Hefei5749.jpg,crack,0.629,LOW,2.1
Hefei5749.jpg,crack,0.5353,LOW,0.26
Hefei5754.jpg,crack,0.6273,LOW,2.61
Hefei5754.jpg,crack,0.5276,LOW,0.21
Hefei5761.jpg,crack,0.6641,LOW,3.82
Hefei5761.jpg,crack,0.4931,LOW,0.23
Hefei5764.jpg,crack,0.6371,LOW,4.32
Hefei5764.jpg,crack,0.5818,LOW,0.27
Hefei5765.jpg,crack,0.6408,LOW,4.1
Hefei5765.jpg,crack,0.5047,LOW,0.22
Hefei5769.jpg,crack,0.6658,LOW,4.94
Hefei5769.jpg,crack,0.5681,LOW,0.25
Hefei5771.jpg,crack,0.6683,MEDIUM,5.08
Hefei5771.jpg,crack,0.5185,LOW,0.23
Hefei5771.jpg,crack,0.3195,HIGH,0.23
Hefei5774.jpg,crack,0.6618,LOW,4.48
Hefei5774.jpg,crack,0.5035,LOW,0.22
Hefei5793.jpg,crack,0.6339,LOW,4.3
Hefei5793.jpg,crack,0.5672,LOW,1.7
Hefei5793.jpg,crack,0.561,LOW,1.21
Hefei5806.jpg,crack,0.6353,LOW,3.46
Hefei5806.jpg,crack,0.6061,MEDIUM,8.16
Hefei5806.jpg,crack,0.5582,LOW,2.35
Hefei5806.jpg,crack,0.5434,LOW,1.12
Hefei5806.jpg,crack,0.5074,LOW,1.37
Hefei5806.jpg,crack,0.2918,HIGH,5.57
Hefei5806.jpg,crack,0.2603,HIGH,3.48
Hefei5806.jpg,crack,0.2602,HIGH,5.41
Hefei5812.jpg,crack,0.569,LOW,2.03
Hefei5812.jpg,crack,0.4886,MEDIUM,6.75
Hefei5812.jpg,crack,0.4802,LOW,1.61
Hefei5812.jpg,crack,0.4614,LOW,2.62
Hefei5812.jpg,crack,0.4039,HIGH,0.99
Hefei5812.jpg,crack,0.3501,HIGH,0.98
Hefei5828.jpg,crack,0.6745,MEDIUM,5.56
Hefei5828.jpg,crack,0.5489,LOW,1.7
Hefei5828.jpg,crack,0.45,HIGH,2.38
Hefei5851.jpg,crack,0.6444,LOW,2.25
Hefei5851.jpg,crack,0.6033,LOW,1.47
Hefei5851.jpg,crack,0.6009,MEDIUM,5.18
Hefei5851.jpg,crack,0.4987,LOW,1.24
Hefei5851.jpg,crack,0.2717,HIGH,7.69
Hefei587.jpg,corrosion,0.8336,MEDIUM,6.15
Hefei587.jpg,corrosion,0.6986,LOW,1.85
Hefei5877.jpg,crack,0.6455,LOW,0.65
Hefei5877.jpg,crack,0.6305,LOW,2.42
Hefei5877.jpg,crack,0.6303,MEDIUM,5.76
Hefei5877.jpg,crack,0.5588,LOW,0.8
Hefei5877.jpg,crack,0.4144,HIGH,0.75
Hefei5877.jpg,crack,0.3393,HIGH,3.94
Hefei5893.jpg,crack,0.6451,LOW,3.61
Hefei5893.jpg,crack,0.6377,LOW,1.77
Hefei5893.jpg,crack,0.52,LOW,0.97
Hefei5893.jpg,crack,0.3602,HIGH,1.03
Hefei5908.jpg,crack,0.6566,LOW,2.17
Hefei5908.jpg,crack,0.581,LOW,3.39
Hefei5908.jpg,crack,0.5231,LOW,0.87
Hefei5913.jpg,crack,0.6251,LOW,4.89
Hefei5913.jpg,crack,0.3488,HIGH,1.57
Hefei5913.jpg,crack,0.2955,HIGH,3.3
Hefei5913.jpg,crack,0.2829,HIGH,3.42
Hefei5914.jpg,crack,0.6026,MEDIUM,5.06
Hefei5914.jpg,crack,0.4632,LOW,0.31
Hefei5914.jpg,crack,0.3257,HIGH,3.47
Hefei5914.jpg,crack,0.3194,HIGH,1.48
Hefei5919.jpg,crack,0.7069,LOW,2.51
Hefei5919.jpg,crack,0.6684,LOW,2.59
Hefei5919.jpg,crack,0.4705,LOW,2.12
Hefei592.jpg,corrosion,0.8464,MEDIUM,6.59
Hefei592.jpg,corrosion,0.6912,LOW,2.02
Hefei5929.jpg,crack,0.6892,LOW,3.02
Hefei5929.jpg,crack,0.667,LOW,3.86
Hefei5929.jpg,crack,0.607,LOW,2.37
Hefei5952.jpg,crack,0.6923,MEDIUM,5.89
Hefei5952.jpg,crack,0.3267,HIGH,1.37
Hefei5954.jpg,crack,0.7095,MEDIUM,5.13
Hefei5957.jpg,crack,0.6974,LOW,4.18
Hefei5957.jpg,crack,0.3512,HIGH,1.42
Hefei5964.jpg,crack,0.7421,MEDIUM,5.96
Hefei5974.jpg,crack,0.7161,MEDIUM,6.88
Hefei5989.jpg,crack,0.6579,MEDIUM,5.62
Hefei5994.jpg,crack,0.6605,MEDIUM,5.46
Hefei6007.jpg,crack,0.6309,MEDIUM,8.48
Hefei6007.jpg,crack,0.6111,LOW,3.33
Hefei6007.jpg,crack,0.3345,HIGH,5.77
Hefei6007.jpg,crack,0.261,HIGH,5.35
Hefei605.jpg,corrosion,0.8336,MEDIUM,7.63
Hefei605.jpg,corrosion,0.6402,LOW,2.45
Hefei6056.jpg,crack,0.6504,MEDIUM,6.37
Hefei6079.jpg,crack,0.6867,MEDIUM,7.19
Hefei6093.jpg,crack,0.6143,LOW,4.54
Hefei6094.jpg,crack,0.6045,LOW,4.47
Hefei6104.jpg,crack,0.639,MEDIUM,5.85
Hefei6106.jpg,crack,0.685,MEDIUM,6.01
Hefei6125.jpg,crack,0.6679,MEDIUM,6.18
Hefei6130.jpg,crack,0.6818,MEDIUM,6.09
Hefei6133.jpg,crack,0.6779,MEDIUM,5.52
Hefei6135.jpg,crack,0.6845,MEDIUM,5.79
Hefei615.jpg,corrosion,0.845,MEDIUM,7.99
Hefei615.jpg,corrosion,0.4976,LOW,1.25
Hefei615.jpg,corrosion,0.2583,HIGH,1.79
Hefei6155.jpg,crack,0.655,MEDIUM,5.27
Hefei6162.jpg,crack,0.6316,LOW,4.89
Hefei6164.jpg,crack,0.6295,LOW,4.97
Hefei6190.jpg,crack,0.6529,MEDIUM,6.13
Hefei6194.jpg,crack,0.6642,MEDIUM,6.53
Hefei6196.jpg,crack,0.6647,MEDIUM,6.48
Hefei6198.jpg,crack,0.6777,MEDIUM,6.13
Hefei6215.jpg,crack,0.7818,MEDIUM,6.33
Hefei6216.jpg,crack,0.7847,MEDIUM,6.18
Hefei6222.jpg,crack,0.8024,MEDIUM,6.36
Hefei6226.jpg,crack,0.8015,MEDIUM,6.1
Hefei6243.jpg,crack,0.4223,HIGH,0.55
Hefei6243.jpg,crack,0.3709,HIGH,0.86
Hefei6255.jpg,crack,0.7582,LOW,1.81
Hefei6255.jpg,crack,0.4308,HIGH,0.72
Hefei6260.jpg,crack,0.7643,LOW,1.82
Hefei6260.jpg,crack,0.3754,HIGH,0.7
Hefei6264.jpg,crack,0.7634,LOW,1.7
Hefei6264.jpg,crack,0.3617,HIGH,0.85
Hefei628.jpg,corrosion,0.8722,MEDIUM,8.33
Hefei628.jpg,corrosion,0.6714,LOW,1.36
Hefei6280.jpg,crack,0.7852,LOW,1.45
Hefei6280.jpg,crack,0.4434,HIGH,0.6
Hefei6307.jpg,crack,0.3749,HIGH,0.68
Hefei6319.jpg,crack,0.5868,LOW,3.78
Hefei6326.jpg,crack,0.6208,LOW,4.0
Hefei6327.jpg,crack,0.6275,LOW,4.05
Hefei6334.jpg,crack,0.6213,LOW,4.34
Hefei6337.jpg,crack,0.615,LOW,4.46
Hefei6346.jpg,crack,0.6024,LOW,4.38
Hefei6348.jpg,crack,0.597,LOW,4.77
Hefei6369.jpg,crack,0.6112,LOW,3.33
Hefei6369.jpg,crack,0.5223,LOW,0.62
Hefei6369.jpg,crack,0.3752,HIGH,0.73
Hefei6377.jpg,crack,0.6184,LOW,0.66
Hefei6377.jpg,crack,0.5683,LOW,3.2
Hefei638.jpg,corrosion,0.839,MEDIUM,8.82
Hefei638.jpg,corrosion,0.6707,LOW,1.31
Hefei6396.jpg,crack,0.5412,LOW,3.0
Hefei6396.jpg,crack,0.4242,HIGH,0.51
Hefei6402.jpg,crack,0.4195,HIGH,0.47
Hefei6402.jpg,crack,0.384,HIGH,2.71
Hefei6410.jpg,crack,0.6034,LOW,3.71
Hefei6425.jpg,crack,0.5871,LOW,2.22
Hefei6425.jpg,crack,0.5093,LOW,0.74
Hefei6433.jpg,crack,0.5764,LOW,2.12
Hefei6433.jpg,crack,0.4607,LOW,0.68
Hefei6451.jpg,crack,0.5066,LOW,1.54
Hefei6451.jpg,crack,0.3846,HIGH,3.94
Hefei6451.jpg,crack,0.3138,HIGH,0.27
Hefei6453.jpg,crack,0.6348,LOW,3.74
Hefei6453.jpg,crack,0.3881,HIGH,2.05
Hefei6492.jpg,crack,0.6106,LOW,0.58
Hefei6492.jpg,crack,0.3202,HIGH,0.36
Hefei6499.jpg,crack,0.5437,LOW,0.48
Hefei6499.jpg,corrosion,0.527,LOW,0.12
Hefei6502.jpg,crack,0.5724,LOW,0.46
Hefei6502.jpg,crack,0.4133,HIGH,0.48
Hefei6522.jpg,crack,0.6639,LOW,2.12
Hefei6523.jpg,crack,0.6612,LOW,2.0
Hefei6525.jpg,crack,0.6449,LOW,2.02
Hefei653.jpg,corrosion,0.8409,MEDIUM,6.64
Hefei653.jpg,corrosion,0.621,LOW,1.17
Hefei6556.jpg,crack,0.6781,LOW,1.33
Hefei6556.jpg,crack,0.5738,LOW,0.77
Hefei6557.jpg,crack,0.7051,LOW,1.22
Hefei6557.jpg,crack,0.5584,LOW,0.79
Hefei6560.jpg,crack,0.7096,LOW,1.15
Hefei6560.jpg,crack,0.5861,LOW,0.79
Hefei6566.jpg,crack,0.6935,LOW,0.83
Hefei6566.jpg,crack,0.5491,LOW,0.85
Hefei6581.jpg,crack,0.6476,LOW,1.13
Hefei6581.jpg,crack,0.6283,LOW,0.54
Hefei6585.jpg,crack,0.6383,LOW,1.09
Hefei6585.jpg,crack,0.6254,LOW,0.62
Hefei6589.jpg,crack,0.6544,LOW,1.36
Hefei6589.jpg,crack,0.6331,LOW,0.55
Hefei6590.jpg,crack,0.6479,LOW,1.29
Hefei6590.jpg,crack,0.6398,LOW,0.59
Hefei661.jpg,corrosion,0.8532,MEDIUM,6.81
Hefei661.jpg,corrosion,0.6219,LOW,1.07
Hefei6617.jpg,crack,0.7513,LOW,1.06
Hefei6617.jpg,crack,0.6603,LOW,0.9
Hefei6628.jpg,crack,0.7043,LOW,0.95
Hefei6628.jpg,crack,0.6882,LOW,0.96
Hefei6629.jpg,crack,0.7584,LOW,1.03
Hefei6629.jpg,crack,0.6571,LOW,0.88
Hefei6639.jpg,crack,0.7423,LOW,1.08
Hefei6639.jpg,crack,0.6707,LOW,0.82
Hefei6648.jpg,crack,0.7473,LOW,1.02
Hefei6648.jpg,crack,0.6717,LOW,0.89
Hefei6668.jpg,crack,0.6278,LOW,2.0
Hefei6672.jpg,crack,0.6011,LOW,1.94
Hefei669.jpg,leakage,0.8264,HIGH,19.23
Hefei6691.jpg,crack,0.649,LOW,2.42
Hefei6702.jpg,crack,0.6193,LOW,3.06
Hefei6705.jpg,crack,0.6001,LOW,2.51
Hefei6706.jpg,crack,0.6145,LOW,2.44
Hefei6712.jpg,crack,0.6334,LOW,2.29
Hefei6723.jpg,crack,0.4086,HIGH,1.26
Hefei6723.jpg,crack,0.3208,HIGH,0.65
Hefei6723.jpg,crack,0.3166,HIGH,0.37
Hefei6723.jpg,crack,0.2729,HIGH,0.39
Hefei6725.jpg,crack,0.4231,HIGH,1.39
Hefei6725.jpg,crack,0.3561,HIGH,0.4
Hefei6725.jpg,crack,0.3241,HIGH,0.39
Hefei6725.jpg,crack,0.3165,HIGH,0.64
Hefei6729.jpg,crack,0.4713,LOW,1.44
Hefei6729.jpg,crack,0.3681,HIGH,0.4
Hefei6729.jpg,crack,0.3569,HIGH,0.41
Hefei6729.jpg,crack,0.3495,HIGH,0.71
Hefei6729.jpg,crack,0.2711,HIGH,0.61
Hefei6729.jpg,crack,0.2697,HIGH,0.45
Hefei6734.jpg,crack,0.4657,LOW,1.75
Hefei6734.jpg,crack,0.4555,LOW,0.42
Hefei6734.jpg,crack,0.3234,HIGH,0.4
Hefei6734.jpg,crack,0.2911,HIGH,0.76
Hefei6734.jpg,crack,0.2875,HIGH,0.44
Hefei6734.jpg,crack,0.2832,HIGH,0.57
Hefei6734.jpg,crack,0.2739,HIGH,0.36
Hefei6744.jpg,crack,0.5529,LOW,1.81
Hefei6744.jpg,crack,0.4545,LOW,0.51
Hefei6744.jpg,crack,0.3664,HIGH,0.77
Hefei6744.jpg,crack,0.3057,HIGH,0.43
Hefei6744.jpg,crack,0.2948,HIGH,0.46
Hefei6744.jpg,crack,0.2867,HIGH,0.53
Hefei6750.jpg,crack,0.465,LOW,0.5
Hefei6750.jpg,crack,0.465,LOW,1.77
Hefei6750.jpg,crack,0.3662,HIGH,0.83
Hefei6750.jpg,crack,0.3491,HIGH,0.44
Hefei6750.jpg,crack,0.3145,HIGH,0.4
Hefei6750.jpg,crack,0.2729,HIGH,0.39
Hefei6750.jpg,crack,0.2667,HIGH,0.47
Hefei6756.jpg,crack,0.4865,LOW,1.78
Hefei6756.jpg,crack,0.4504,LOW,0.48
Hefei6756.jpg,crack,0.4087,HIGH,0.8
Hefei6756.jpg,crack,0.3439,HIGH,0.42
Hefei6756.jpg,crack,0.3225,HIGH,0.39
Hefei6756.jpg,crack,0.3109,HIGH,0.41
Hefei6760.jpg,crack,0.5468,LOW,1.87
Hefei6760.jpg,crack,0.4191,HIGH,0.5
Hefei6760.jpg,crack,0.3679,HIGH,0.91
Hefei6760.jpg,crack,0.3288,HIGH,0.4
Hefei6760.jpg,crack,0.3097,HIGH,0.39
Hefei6760.jpg,crack,0.3081,HIGH,0.41
Hefei6763.jpg,crack,0.4898,LOW,1.82
Hefei6763.jpg,crack,0.4237,HIGH,0.55
Hefei6763.jpg,crack,0.3881,HIGH,0.89
Hefei6763.jpg,crack,0.3436,HIGH,0.41
Hefei6763.jpg,crack,0.329,HIGH,0.43
Hefei6763.jpg,crack,0.3068,HIGH,0.35
Hefei6763.jpg,crack,0.2769,HIGH,0.42
Hefei6765.jpg,crack,0.4923,LOW,1.99
Hefei6765.jpg,crack,0.4499,HIGH,0.48
Hefei6765.jpg,crack,0.3476,HIGH,0.91
Hefei6765.jpg,crack,0.3452,HIGH,0.4
Hefei6765.jpg,crack,0.3095,HIGH,0.43
Hefei6765.jpg,crack,0.3071,HIGH,0.48
Hefei6769.jpg,crack,0.5772,LOW,2.04
Hefei6769.jpg,crack,0.48,LOW,0.63
Hefei6769.jpg,crack,0.3832,HIGH,0.92
Hefei6769.jpg,crack,0.3399,HIGH,0.46
Hefei6769.jpg,crack,0.317,HIGH,0.39
Hefei6769.jpg,crack,0.3111,HIGH,0.44
Hefei678.jpg,leakage,0.8348,HIGH,19.41
Hefei6808.jpg,crack,0.5226,LOW,0.68
Hefei6808.jpg,crack,0.4179,HIGH,0.68
Hefei6808.jpg,crack,0.3573,HIGH,0.39
Hefei6808.jpg,crack,0.345,HIGH,0.53
Hefei6808.jpg,crack,0.2836,HIGH,0.48
Hefei6808.jpg,crack,0.2786,HIGH,0.59
Hefei6808.jpg,crack,0.2661,HIGH,2.61
Hefei6809.jpg,crack,0.5029,LOW,0.75
Hefei6809.jpg,crack,0.4014,HIGH,0.67
Hefei6809.jpg,crack,0.3476,HIGH,0.48
Hefei6809.jpg,crack,0.2922,HIGH,0.44
Hefei6809.jpg,crack,0.2781,HIGH,0.4
Hefei6818.jpg,crack,0.541,LOW,0.73
Hefei6818.jpg,crack,0.3258,HIGH,0.47
Hefei6818.jpg,crack,0.3154,HIGH,0.4
Hefei6818.jpg,crack,0.3064,HIGH,0.64
Hefei6818.jpg,crack,0.2739,HIGH,0.5
Hefei6822.jpg,crack,0.5112,LOW,0.73
Hefei6822.jpg,crack,0.3428,HIGH,0.76
Hefei6822.jpg,crack,0.3075,HIGH,0.41
Hefei6827.jpg,crack,0.5143,LOW,0.74
Hefei6827.jpg,crack,0.4211,HIGH,0.71
Hefei6827.jpg,crack,0.3191,HIGH,0.47
Hefei6827.jpg,crack,0.2542,HIGH,0.72
Hefei6837.jpg,crack,0.4664,LOW,0.78
Hefei6837.jpg,crack,0.4458,HIGH,0.78
Hefei6837.jpg,crack,0.4243,HIGH,2.16
Hefei6837.jpg,crack,0.3648,HIGH,0.44
Hefei6837.jpg,crack,0.2549,HIGH,0.83
Hefei6839.jpg,crack,0.4496,HIGH,0.89
Hefei6839.jpg,crack,0.4349,HIGH,0.81
Hefei6839.jpg,crack,0.4264,HIGH,2.1
Hefei6839.jpg,crack,0.3169,HIGH,0.48
Hefei6839.jpg,crack,0.2662,HIGH,0.93
Hefei6846.jpg,crack,0.5228,LOW,1.58
Hefei6846.jpg,crack,0.4803,LOW,0.79
Hefei6846.jpg,crack,0.4408,HIGH,0.93
Hefei6846.jpg,crack,0.354,HIGH,0.49
Hefei6846.jpg,crack,0.2813,HIGH,0.64
Hefei685.jpg,leakage,0.8269,HIGH,20.24
Hefei6852.jpg,crack,0.5096,LOW,1.41
Hefei6852.jpg,crack,0.4833,LOW,0.86
Hefei6852.jpg,crack,0.4777,LOW,0.9
Hefei6852.jpg,crack,0.3527,HIGH,0.49
Hefei6856.jpg,crack,0.4913,LOW,0.83
Hefei6856.jpg,crack,0.4735,LOW,0.77
Hefei6856.jpg,crack,0.4344,HIGH,0.49
Hefei6856.jpg,crack,0.2895,HIGH,1.22
Hefei6856.jpg,crack,0.2823,HIGH,0.46
Hefei6857.jpg,crack,0.4878,LOW,0.8
Hefei6857.jpg,crack,0.448,HIGH,0.83
Hefei6857.jpg,crack,0.4435,HIGH,0.5
Hefei6857.jpg,crack,0.2992,HIGH,1.22
Hefei6857.jpg,crack,0.2836,HIGH,0.41
Hefei6857.jpg,crack,0.2789,HIGH,0.8
Hefei6863.jpg,crack,0.4475,HIGH,0.77
Hefei6863.jpg,crack,0.3748,HIGH,0.46
Hefei6863.jpg,crack,0.3557,HIGH,0.75
Hefei6863.jpg,crack,0.2694,HIGH,0.37
Hefei6879.jpg,crack,0.4505,LOW,0.38
Hefei6879.jpg,crack,0.4302,HIGH,0.67
Hefei6879.jpg,crack,0.4284,HIGH,0.79
Hefei6879.jpg,crack,0.34,HIGH,0.45
Hefei6879.jpg,crack,0.2979,HIGH,0.8
Hefei6879.jpg,crack,0.2936,HIGH,0.14
Hefei6888.jpg,crack,0.5234,LOW,0.12
Hefei6888.jpg,crack,0.5028,LOW,0.12
Hefei6888.jpg,crack,0.4582,LOW,0.72
Hefei6888.jpg,crack,0.4562,LOW,0.77
Hefei6888.jpg,crack,0.4332,HIGH,0.22
Hefei6888.jpg,crack,0.3478,HIGH,0.47
Hefei6896.jpg,crack,0.5304,LOW,0.13
Hefei6896.jpg,crack,0.5177,LOW,0.14
Hefei6896.jpg,crack,0.498,LOW,0.67
Hefei6896.jpg,crack,0.4061,HIGH,0.96
Hefei6896.jpg,crack,0.357,HIGH,0.45
Hefei6903.jpg,crack,0.5414,LOW,0.12
Hefei6903.jpg,crack,0.4933,LOW,0.54
Hefei6903.jpg,crack,0.4758,LOW,0.12
Hefei6903.jpg,crack,0.4155,HIGH,0.98
Hefei6903.jpg,crack,0.4067,HIGH,0.46
Hefei6903.jpg,crack,0.3884,HIGH,1.2
Hefei6903.jpg,crack,0.2892,HIGH,0.73
Hefei6917.jpg,leakage,0.8149,LOW,3.9
Hefei6917.jpg,crack,0.7916,LOW,2.24
Hefei6917.jpg,crack,0.7351,LOW,3.81
Hefei6917.jpg,crack,0.7313,LOW,2.14
Hefei6918.jpg,leakage,0.8198,LOW,3.97
Hefei6918.jpg,crack,0.7591,LOW,1.95
Hefei6918.jpg,crack,0.7296,LOW,3.63
Hefei6918.jpg,crack,0.7265,LOW,1.9
Hefei6930.jpg,leakage,0.8088,LOW,3.67
Hefei6930.jpg,crack,0.7464,LOW,4.09
Hefei6937.jpg,leakage,0.8601,LOW,4.1
Hefei6937.jpg,leakage,0.7916,LOW,2.08
Hefei6937.jpg,leakage,0.7665,LOW,0.55
Hefei6953.jpg,leakage,0.8441,LOW,4.66
Hefei6953.jpg,leakage,0.8094,LOW,2.81
Hefei6953.jpg,leakage,0.7121,LOW,0.74
Hefei6962.jpg,leakage,0.852,LOW,4.72
Hefei6962.jpg,leakage,0.8405,LOW,2.83
Hefei6962.jpg,leakage,0.7209,LOW,0.72
Hefei699.jpg,leakage,0.7895,MEDIUM,6.92
Hefei6995.jpg,leakage,0.8313,LOW,2.95
Hefei7004.jpg,leakage,0.8265,LOW,3.24
Hefei7008.jpg,leakage,0.8187,LOW,3.13
Hefei7026.jpg,leakage,0.8085,LOW,2.8
Hefei7030.jpg,leakage,0.7989,LOW,2.78
